Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
23014,0.54,Ideal,F,VS2,,56.0,5.27,5.29,3.2,1680
5817,0.32,Ideal,H,SI2,61.4,56.0,4.4,4.43,2.71,420
22880,0.34,Premium,E,SI2,61.5,58.0,4.49,4.52,2.77,477
21327,0.27,Very Good,E,VVS2,63.0,56.0,4.12,4.14,2.6,622
8611,0.43,Ideal,H,VVS2,61.3,56.0,4.86,4.9,2.99,943
23101,0.53,Ideal,H,SI1,62.0,54.0,5.17,5.22,3.22,1205
23729,0.32,Premium,I,VS2,62.2,59.0,4.35,4.37,2.71,449
5433,0.34,Ideal,I,VS1,62.0,56.0,4.5,4.53,2.8,555
25413,0.53,Ideal,D,SI2,61.9,55.0,5.19,5.24,3.23,1314
3584,1.1,Ideal,I,SI2,61.7,56.0,6.65,6.6,4.09,3216
10790,0.23,Very Good,F,VS2,61.0,59.0,3.95,3.99,2.42,402
21021,1.01,Good,H,SI1,60.3,64.0,6.49,6.52,3.92,4242
16315,0.91,Very Good,F,SI1,62.2,57.0,6.19,6.25,3.87,4108
1212,1.0,Good,G,VS2,59.1,62.0,6.42,6.45,3.8,6369
5436,0.42,Premium,F,VVS2,59.6,59.0,4.83,4.86,2.89,1142
3915,1.29,Fair,G,I1,66.0,58.0,6.82,6.75,4.48,4277
14469,0.34,Good,F,SI1,61.9,56.0,4.5,4.52,2.79,581
8629,0.7,Premium,E,SI1,61.2,57.0,5.73,5.68,3.49,2777
17404,1.01,Very Good,I,SI2,62.9,55.0,6.37,6.42,4.02,4171
14579,0.41,Ideal,G,VVS2,60.9,56.0,4.81,4.84,2.94,960
21700,0.25,Ideal,G,VVS2,62.1,57.0,4.01,4.07,2.5,525
11135,0.3,Ideal,G,SI1,61.8,56.0,4.34,4.37,2.69,477
11968,0.37,Ideal,E,VS2,61.9,53.0,4.62,4.65,2.87,811
9139,1.0,Good,H,SI1,61.2,62.0,6.32,6.36,3.88,4389
16856,0.71,Ideal,H,VS1,60.9,58.0,5.74,5.79,3.51,2590
13118,0.7,Fair,D,SI2,64.5,60.0,5.53,5.47,3.55,2167
12635,1.03,Premium,J,I1,62.8,55.0,6.43,6.41,4.03,2392
18095,0.4,Ideal,E,VS2,62.3,56.0,4.75,4.72,2.95,975
7373,0.3,Ideal,D,VVS1,61.3,57.0,4.32,4.29,2.64,1069
13598,0.4,Ideal,I,VVS2,62.6,54.0,4.69,4.73,2.95,751
3976,1.01,Very Good,F,VS1,62.9,58.0,6.29,6.31,3.96,7455
3770,1.01,Good,D,SI1,63.9,61.0,6.31,6.28,4.02,5147
20728,0.53,Ideal,G,VS2,62.5,55.0,5.2,5.17,3.24,1607
10553,2.04,Fair,E,SI2,65.4,55.0,7.87,7.93,5.17,12799
3641,1.02,Very Good,H,SI2,58.3,61.0,6.57,6.63,3.85,4004
8082,0.7,Ideal,F,SI1,61.3,57.0,5.72,5.77,3.52,2288
9333,0.4,Premium,H,SI1,62.6,58.0,4.72,4.68,2.94,855
26153,0.29,Very Good,F,VS1,61.2,58.0,4.24,4.29,2.61,504
5441,0.27,Very Good,D,VS1,63.2,55.0,4.1,4.16,2.61,470
18570,0.3,Very Good,H,VS2,62.5,58.0,4.26,4.28,2.67,473
3993,1.71,Premium,I,SI1,60.2,58.0,7.79,7.75,4.68,11104
10674,1.01,Premium,D,SI1,,59.0,6.4,6.43,3.96,5210
21485,0.9,Very Good,F,SI1,62.6,57.0,6.16,6.2,3.87,3950
26244,1.54,Ideal,G,SI1,61.5,55.0,7.4,7.45,4.57,11333
13258,0.72,Ideal,I,VS1,61.4,58.0,5.73,5.77,3.53,2498
12454,1.5,Good,G,SI2,63.7,58.0,7.15,7.22,4.58,7216
25424,2.28,Ideal,I,SI2,62.9,57.0,8.41,8.34,5.27,16187
8661,0.34,Ideal,G,VVS1,62.1,55.0,4.46,4.49,2.78,895
24025,1.01,Ideal,E,SI1,62.1,54.0,6.5,6.41,4.01,5599
24722,1.5,Good,E,SI2,63.5,59.0,7.25,7.28,4.61,9281
24070,1.01,Very Good,E,SI1,62.8,57.0,6.35,6.39,4.0,5411
22686,1.3,Premium,G,VS2,62.5,58.0,6.97,6.93,4.36,9120
16682,1.2,Very Good,G,SI2,62.1,56.0,6.79,6.87,4.24,5183
19320,1.25,Premium,H,VS2,60.4,59.0,6.96,6.92,4.19,7378
13884,0.38,Ideal,F,VS2,61.2,57.0,4.64,4.67,2.85,693
3307,0.3,Good,G,VVS2,63.8,56.0,4.29,4.27,2.73,878
13756,1.51,Good,J,VS1,60.6,55.0,7.3,7.36,4.44,7848
13251,0.35,Premium,E,SI1,62.9,58.0,4.52,4.48,2.83,788
11346,1.1,Premium,D,VVS2,61.7,56.0,6.65,6.64,4.1,11233
24763,0.52,Premium,F,SI1,62.0,59.0,5.18,5.15,3.2,1112
25658,0.74,Good,G,VS2,64.2,53.0,5.72,5.69,3.66,2322
18326,0.51,Ideal,E,VS2,62.9,57.0,5.11,5.07,3.2,1662
13265,1.1,Ideal,E,SI2,,56.0,6.64,6.61,4.08,5174
5237,0.53,Premium,D,VS2,61.5,58.0,5.24,5.2,3.21,1956
8678,0.31,Premium,G,VS1,62.4,59.0,4.34,4.32,2.7,802
10672,0.41,Ideal,E,VVS1,62.1,56.0,4.76,4.78,2.96,1057
26520,0.44,Ideal,E,SI2,62.0,54.0,4.9,4.94,3.05,691
12226,0.5,Premium,E,VS2,62.6,60.0,5.03,5.0,3.14,1629
21908,1.01,Fair,E,SI2,67.4,60.0,6.19,6.05,4.13,2797
3676,1.5,Fair,I,I1,71.3,58.0,6.85,6.81,4.87,4368
12318,1.08,Ideal,F,VVS2,62.1,55.0,6.57,6.6,4.09,10052
21229,1.5,Ideal,F,VS2,62.4,55.0,7.31,7.25,4.54,14199
26209,0.59,Ideal,D,VVS1,62.3,54.0,5.36,5.39,3.35,3791
3568,1.01,Very Good,E,VVS2,63.4,57.0,6.45,6.33,4.05,8797
8220,1.19,Very Good,I,VS1,59.9,61.0,6.85,6.91,4.12,5644
7250,0.34,Ideal,G,SI1,61.9,55.0,4.5,4.52,2.79,540
4628,0.3,Very Good,G,SI1,59.8,57.0,4.32,4.37,2.6,447
8067,0.5,Very Good,I,SI1,63.2,57.0,5.07,5.09,3.21,1087
10775,1.21,Premium,I,SI1,61.8,59.0,6.85,6.81,4.22,5276
3518,0.33,Ideal,E,VVS1,61.2,56.0,4.45,4.51,2.74,984
8156,1.0,Very Good,G,VVS2,60.3,62.0,6.41,6.45,3.88,7163
17153,0.3,Premium,F,VVS2,62.4,58.0,4.28,4.25,2.66,945
17381,0.7,Fair,I,VVS2,64.7,55.0,5.62,5.51,3.6,2117
16970,0.5,Very Good,E,SI1,63.0,58.0,5.04,5.08,3.19,1316
19140,1.5,Fair,H,VS1,64.8,55.0,7.25,7.2,4.68,8044
2154,0.43,Ideal,G,VS1,61.1,56.0,4.86,4.9,2.98,943
17051,0.5,Ideal,E,SI2,61.4,57.0,5.14,5.09,3.14,1240
1237,1.08,Premium,F,SI2,60.2,59.0,6.65,6.6,3.99,4488
1897,0.91,Good,E,SI2,63.1,61.0,6.04,6.14,3.84,3520
22364,0.33,Ideal,H,VVS1,62.1,55.0,4.46,4.5,2.78,730
4210,1.51,Ideal,I,SI1,62.8,54.0,7.31,7.27,4.58,8574
17610,0.73,Ideal,G,VVS2,,55.0,5.83,5.77,3.59,2919
1435,1.04,Ideal,J,SI1,61.1,57.0,6.57,6.52,4.0,3931
25130,0.28,Very Good,E,VS1,60.9,59.0,4.19,4.22,2.56,487
22331,2.0,Good,H,SI1,63.3,59.0,7.96,8.03,5.06,17600
8350,0.73,Very Good,E,SI2,63.1,59.0,5.76,5.72,3.62,1975
4923,1.01,Ideal,E,SI2,61.1,57.0,6.52,6.48,3.97,4751
4801,0.34,Premium,I,VS1,61.0,60.0,4.48,4.51,2.74,537
20419,0.37,Premium,F,VS2,61.9,59.0,4.57,4.61,2.84,746
11221,1.5,Premium,G,SI1,62.3,58.0,7.27,7.33,4.55,10428
7328,0.3,Very Good,G,VS2,63.1,58.0,4.27,4.23,2.68,630
1095,1.51,Premium,F,VS2,61.8,56.0,7.46,7.32,4.57,12899
12828,0.95,Fair,D,SI2,64.4,60.0,6.06,6.02,3.89,3384
18898,0.5,Very Good,D,VS2,63.3,54.0,5.07,5.04,3.2,1758
7160,1.16,Ideal,G,SI2,61.9,56.0,6.77,6.73,4.18,4969
1646,0.57,Ideal,H,IF,61.0,57.0,5.35,5.38,3.27,2210
11729,0.9,Good,E,SI1,63.9,57.0,6.12,6.08,3.9,3795
8417,0.31,Very Good,H,VS2,60.5,63.0,4.33,4.37,2.63,489
18997,0.36,Ideal,I,VS1,62.1,57.0,4.54,4.58,2.83,568
22834,1.5,Very Good,H,VS2,61.6,55.0,7.37,7.43,4.56,10558
17130,1.01,Ideal,D,SI2,60.5,57.0,6.53,6.6,3.97,4837
9196,2.02,Premium,G,SI2,61.3,56.0,8.22,8.16,5.02,16929
5155,0.34,Ideal,D,VS2,62.0,55.0,4.48,4.45,2.77,1033
4630,0.33,Ideal,D,VS2,62.5,55.0,4.45,4.41,2.77,1002
23569,1.26,Ideal,G,SI1,59.6,57.0,7.08,7.04,4.21,6738
20705,0.25,Very Good,F,VVS2,59.3,59.0,4.15,4.18,2.47,548
4751,0.34,Premium,D,VS2,59.3,58.0,4.55,4.52,2.69,1033
10703,1.22,Very Good,G,SI1,62.4,57.0,6.75,6.8,4.23,6704
14403,0.32,Very Good,I,VS2,63.0,56.0,4.38,4.42,2.77,449
23130,1.01,Premium,G,VS2,61.5,60.0,6.45,6.42,3.96,6108
20010,0.71,Very Good,I,SI1,62.9,59.0,5.66,5.7,3.57,2008
19827,0.38,Premium,E,SI1,58.1,58.0,4.85,4.79,2.8,658
4796,1.5,Very Good,I,SI1,60.7,58.0,7.34,7.4,4.47,8475
11761,1.52,Very Good,F,VS2,62.9,53.3,7.31,7.36,4.61,15649
21921,1.35,Ideal,J,VS2,61.4,57.0,7.13,7.1,4.37,5969
5615,1.02,Good,D,SI1,,61.0,6.27,6.35,4.01,5497
22949,0.95,Premium,I,SI2,62.5,58.0,6.3,6.24,3.92,3237
11539,0.42,Ideal,G,IF,60.4,55.0,4.85,4.86,2.93,1400
22308,0.32,Ideal,E,VVS1,61.8,55.0,4.4,4.43,2.73,921
25839,1.53,Premium,F,SI1,62.0,56.0,7.47,7.39,4.61,11370
14617,1.06,Ideal,G,VS2,61.3,57.0,6.56,6.58,4.03,6809
15120,0.83,Premium,D,SI1,61.3,58.0,6.03,6.0,3.69,2990
21205,0.42,Premium,D,VS1,60.8,59.0,4.79,4.85,2.93,1179
21409,1.23,Premium,F,VVS2,61.6,59.0,6.9,6.8,4.22,11534
5611,0.3,Very Good,D,VS2,62.0,59.0,4.22,4.27,2.63,710
16483,1.51,Premium,I,SI2,62.6,59.0,7.28,7.31,4.57,7162
5118,1.25,Very Good,G,SI2,61.4,59.0,6.97,6.93,4.27,6399
14247,0.35,Premium,F,VS2,62.0,59.0,4.51,4.55,2.81,706
24,1.19,Ideal,J,SI2,61.7,56.0,6.8,6.85,4.21,4508
14532,0.34,Ideal,G,SI1,61.9,55.5,4.49,4.54,2.79,531
9134,1.0,Fair,F,SI1,66.4,57.0,6.21,6.14,4.1,4256
18915,0.59,Ideal,F,SI1,62.3,54.0,5.37,5.41,3.36,1424
13790,1.0,Good,F,SI2,63.8,58.0,6.28,6.33,4.02,4081
19935,0.32,Ideal,G,IF,61.2,57.0,4.43,4.4,2.7,1020
731,0.27,Very Good,D,VVS2,64.6,53.0,4.04,4.1,2.63,575
12479,1.02,Ideal,D,VS1,62.0,56.0,6.46,6.5,4.02,8658
19717,0.34,Very Good,E,VVS2,62.7,59.0,4.41,4.43,2.77,775
25675,1.02,Very Good,D,SI1,64.2,58.0,6.32,6.35,4.07,5803
21227,1.16,Premium,E,SI1,61.3,60.0,6.7,6.64,4.09,6366
18760,2.14,Very Good,J,VS2,62.8,57.0,8.27,8.16,5.16,14065
796,0.32,Ideal,E,VVS1,61.7,55.0,4.38,4.41,2.71,879
6540,0.7,Ideal,E,SI2,62.1,56.0,5.65,5.68,3.52,2453
11026,1.03,Very Good,G,VS2,62.3,57.0,6.43,6.51,4.03,6036
15019,0.3,Ideal,G,VS1,59.9,56.0,4.37,4.41,2.63,605
18814,0.72,Ideal,F,VS2,62.6,57.0,5.72,5.68,3.57,2724
11107,1.01,Premium,D,VVS2,62.4,60.0,6.31,6.36,3.95,10221
21249,0.55,Very Good,D,SI2,63.3,56.0,5.24,5.21,3.31,1368
16956,1.2,Premium,I,VS2,62.6,58.0,6.77,6.72,4.22,5699
6939,0.36,Ideal,D,VVS2,60.7,56.0,4.59,4.63,2.8,971
7628,0.42,Ideal,G,VVS1,60.6,56.0,4.86,4.88,2.95,1179
26696,0.26,Ideal,H,VS1,61.9,55.0,4.1,4.13,2.55,448
15136,1.05,Ideal,G,VS2,61.9,56.0,6.52,6.56,4.05,6486
13177,0.3,Ideal,I,VVS2,62.8,57.0,4.26,4.28,2.68,507
13090,1.01,Premium,G,SI2,62.5,60.0,6.34,6.39,3.98,4249
23503,0.42,Good,F,SI1,63.4,56.0,4.76,4.8,3.03,722
14306,1.02,Ideal,E,VS1,62.6,56.0,6.45,6.42,4.03,8545
14477,2.0,Premium,I,SI2,61.3,59.0,8.13,8.09,4.97,14208
10921,1.05,Ideal,H,SI2,62.0,57.0,6.54,6.5,4.04,3528
586,0.42,Ideal,H,SI1,61.7,55.0,4.84,4.85,2.99,885
16906,0.9,Very Good,E,SI1,62.6,61.0,6.06,6.11,3.81,4315
1362,1.02,Very Good,E,VVS1,62.2,57.0,6.4,6.59,4.04,10672
1494,1.01,Very Good,F,IF,63.5,59.0,6.29,6.41,4.03,9972
16740,0.71,Very Good,H,VS1,62.1,55.0,5.71,5.72,3.55,2569
5742,0.5,Very Good,D,SI2,58.9,60.0,5.2,5.23,3.07,1123
22986,0.5,Ideal,G,VVS2,62.0,56.0,5.09,5.13,3.17,1838
14182,0.23,Premium,D,VS2,58.5,61.0,4.06,3.98,2.35,411
16219,0.3,Premium,F,VVS2,61.4,59.0,4.36,4.31,2.66,945
16403,0.31,Ideal,G,SI1,61.3,58.0,4.37,4.4,2.69,443
22351,0.66,Very Good,H,VVS1,61.9,59.0,5.59,5.65,3.48,2323
24516,1.0,Very Good,E,VVS2,63.0,58.0,6.33,6.36,4.0,9224
24712,1.51,Ideal,I,SI1,62.4,59.0,7.27,7.34,4.56,8752
24876,0.33,Ideal,F,IF,61.3,55.0,4.47,4.5,2.75,1240
21865,1.11,Premium,E,VS2,62.2,58.0,6.61,6.64,4.12,7619
11492,2.01,Ideal,J,SI2,62.9,54.0,8.06,7.93,5.05,11011
26088,0.38,Ideal,D,VS1,62.0,55.0,4.64,4.68,2.89,1067
20422,1.06,Very Good,F,IF,60.6,56.0,6.62,6.69,4.03,9433
5725,0.71,Ideal,H,SI1,60.7,59.0,5.75,5.81,3.51,2328
5567,1.04,Ideal,G,VS1,62.3,56.0,6.45,6.49,4.03,7457
6797,1.26,Ideal,I,SI1,62.4,56.0,6.93,6.85,4.3,5645
4658,0.61,Ideal,D,VS1,61.9,56.0,5.43,5.45,3.37,2658
625,0.3,Ideal,G,IF,61.0,56.0,4.34,4.37,2.65,844
23871,1.02,Good,F,SI1,64.3,58.0,6.28,6.32,4.05,4936
3619,0.31,Ideal,D,SI1,62.3,54.0,4.37,4.33,2.71,732
6681,1.04,Premium,D,VS1,62.3,59.0,6.48,6.39,4.01,8341
5693,0.55,Ideal,I,VVS1,61.7,56.0,5.24,5.29,3.25,1593
12382,0.41,Ideal,I,VVS1,61.8,55.0,4.79,4.76,2.95,1107
14212,0.32,Ideal,G,VVS2,61.3,56.0,4.44,4.43,2.72,936
8215,0.51,Ideal,E,SI1,62.1,55.0,5.15,5.09,3.18,1546
3477,0.7,Ideal,I,VS2,61.2,55.0,5.75,5.77,3.53,2249
12672,1.9,Premium,F,SI2,62.9,61.0,7.78,7.73,4.88,12812
24854,0.78,Very Good,G,VS1,61.5,55.0,5.92,5.97,3.66,3472
6875,0.9,Fair,I,SI2,65.3,57.0,5.98,5.93,3.89,2536
9495,0.36,Ideal,H,SI1,,57.0,4.6,4.57,2.82,648
17622,0.65,Very Good,D,VVS2,57.7,60.0,5.69,5.74,3.3,3025
11808,0.57,Ideal,G,VVS2,61.7,54.0,5.41,5.32,3.31,2206
877,0.4,Very Good,G,SI2,62.9,57.0,4.68,4.7,2.95,630
11562,1.0,Premium,H,SI2,62.8,60.0,6.46,6.34,4.02,3080
352,0.96,Fair,F,SI2,65.2,58.0,6.14,6.12,3.99,3688
26536,0.36,Premium,E,VS2,62.1,59.0,4.59,4.55,2.84,1013
5097,0.53,Premium,G,VS2,59.9,60.0,5.28,5.24,3.15,1435
9884,0.24,Very Good,E,VVS2,62.1,59.0,3.95,4.0,2.47,471
2667,0.4,Ideal,E,VVS1,61.7,55.0,4.74,4.76,2.93,1778
12391,0.73,Good,F,SI2,58.1,62.0,5.92,5.93,3.44,2191
8728,0.57,Ideal,H,VS2,61.5,57.0,5.35,5.38,3.3,1759
24939,0.27,Ideal,E,VVS1,62.0,56.0,4.19,4.16,2.59,752
19205,1.07,Ideal,J,SI1,61.5,55.0,6.58,6.62,4.06,5281
17953,1.03,Ideal,E,VS1,61.7,56.0,6.47,6.53,4.01,8284
5456,0.6,Very Good,E,VS1,60.0,58.0,5.5,5.56,3.32,2270
13956,0.34,Ideal,H,VS1,62.7,55.0,4.48,4.51,2.82,596
19850,0.52,Very Good,I,VVS1,,58.0,5.13,5.1,3.23,1577
1952,0.31,Ideal,F,VS2,62.3,55.0,4.33,4.3,2.69,802
20174,0.58,Ideal,D,SI2,63.4,57.0,5.29,5.34,3.37,1356
4620,0.3,Very Good,G,VVS2,62.9,58.0,4.26,4.29,2.69,638
5930,1.26,Ideal,J,VS1,62.2,58.0,6.88,6.92,4.29,6332
4786,1.01,Ideal,E,VVS2,61.4,56.0,6.49,6.45,3.97,10283
22537,1.09,Ideal,E,VS2,61.2,56.0,6.62,6.67,4.07,7443
6222,1.51,Ideal,F,SI1,62.5,57.0,7.27,7.32,4.56,10693
1281,0.3,Ideal,H,VVS2,61.3,57.0,4.33,4.31,2.65,776
5460,1.02,Good,J,SI2,63.4,56.0,6.36,6.42,4.05,3534
21563,0.9,Ideal,J,IF,62.2,57.0,6.17,6.14,3.83,3677
20132,1.01,Good,G,VS1,63.7,56.0,6.37,6.29,4.03,6529
5786,1.74,Premium,H,SI2,62.1,59.0,7.78,7.65,4.79,10270
24940,1.01,Ideal,G,VS2,61.0,56.0,6.46,6.49,3.95,6855
6015,0.24,Ideal,G,VVS1,62.2,56.0,4.0,4.04,2.5,559
3430,0.37,Ideal,J,SI1,61.4,57.0,4.62,4.66,2.85,469
25446,0.41,Ideal,E,VS1,,56.0,4.79,4.77,2.94,1076
3978,0.32,Premium,J,VS1,61.9,58.0,4.33,4.39,2.7,421
898,0.43,Ideal,F,IF,60.9,57.0,4.89,4.86,2.97,1580
16809,0.71,Ideal,G,VVS1,62.6,56.0,5.65,5.69,3.55,3210
23555,2.01,Fair,G,SI1,70.6,64.0,7.43,6.64,4.69,18574
18339,2.2,Premium,H,SI2,62.7,58.0,8.33,8.27,5.2,17634
22427,0.71,Very Good,J,SI1,59.1,61.0,5.82,5.85,3.45,1861
5209,0.31,Premium,D,SI1,62.0,58.0,4.3,4.35,2.68,571
11194,0.52,Very Good,G,VS1,60.2,57.0,5.22,5.26,3.15,1618
1934,0.31,Ideal,E,VS2,61.5,55.0,4.41,4.37,2.7,872
10813,1.07,Ideal,G,VVS2,61.9,56.0,6.6,6.62,4.09,9169
2291,0.9,Good,I,SI1,63.5,59.0,6.05,6.1,3.86,3176
21948,1.11,Good,D,SI2,60.1,63.0,6.68,6.7,4.02,4877
22170,0.23,Very Good,E,VVS2,,63.0,3.98,4.05,2.37,485
3321,0.79,Premium,E,VS2,59.4,60.0,6.08,6.05,3.6,3230
22467,0.32,Ideal,E,VS2,61.4,56.0,4.4,4.43,2.71,702
3485,1.05,Ideal,F,VVS2,61.5,57.0,6.51,6.57,4.02,9138
26284,0.53,Ideal,D,SI2,60.4,57.0,5.3,5.26,3.19,1412
9651,0.58,Ideal,G,VVS1,61.3,56.0,5.36,5.4,3.3,2256
8835,0.56,Ideal,G,VS2,62.1,56.0,5.31,5.29,3.29,1698
2492,1.58,Premium,F,SI1,61.4,61.0,7.48,7.45,4.58,12512
25041,1.05,Ideal,I,VS2,60.3,57.0,6.57,6.63,3.98,5697
26507,1.5,Ideal,G,VVS2,61.3,56.0,7.39,7.43,4.55,17176
13246,0.83,Premium,D,SI1,62.2,60.0,6.01,5.98,3.73,3347
8627,1.51,Fair,G,VS2,,65.0,7.68,7.57,4.27,8794
17838,1.07,Very Good,H,VS1,62.5,56.0,6.52,6.6,4.1,5661
4811,0.42,Premium,G,SI1,62.7,59.0,4.75,4.72,2.97,920
25209,0.9,Ideal,F,I1,61.8,57.0,6.2,6.13,3.81,2634
21562,1.61,Ideal,I,SI1,62.7,55.0,7.48,7.54,4.71,9439
23125,0.41,Ideal,F,VS1,61.3,55.0,4.83,4.79,2.95,1076
3437,0.38,Very Good,D,VVS2,60.0,62.0,4.7,4.73,2.83,1200
25076,0.32,Very Good,H,SI1,63.1,55.0,4.37,4.34,2.75,576
20411,0.34,Ideal,D,SI1,60.4,57.0,4.53,4.51,2.73,803
2930,0.31,Ideal,D,SI1,62.3,54.0,4.33,4.37,2.71,571
22043,0.24,Ideal,F,VVS1,61.8,59.0,4.0,4.03,2.48,526
24080,0.4,Good,G,SI2,63.4,59.0,4.64,4.66,2.95,596
15217,0.3,Ideal,E,VS2,61.4,56.0,4.33,4.36,2.67,621
15421,0.41,Ideal,E,VS2,62.5,55.0,4.74,4.77,2.97,935
4265,0.51,Very Good,D,VS2,62.0,59.0,5.08,5.12,3.16,1716
23320,1.84,Premium,H,SI2,61.0,58.0,7.97,7.87,4.81,7922
21667,0.57,Very Good,G,SI1,60.4,58.0,5.37,5.42,3.26,1273
11979,0.3,Premium,H,SI2,61.9,60.0,4.29,4.27,2.65,485
2039,0.71,Very Good,J,SI1,62.8,57.0,5.64,5.67,3.55,1841
20831,1.25,Very Good,J,SI1,62.5,57.0,6.83,6.86,4.28,4702
18487,0.33,Premium,E,VS2,60.7,58.0,4.49,4.47,2.72,928
12074,0.45,Premium,E,SI1,62.8,58.0,4.88,4.84,3.05,1091
273,0.41,Ideal,H,VVS2,62.0,56.0,4.74,4.78,2.95,899
9650,0.42,Ideal,F,VVS1,62.0,55.0,4.84,4.81,2.99,1389
9709,1.0,Very Good,H,SI1,61.8,57.0,6.39,6.42,3.96,4995
21480,0.7,Premium,E,VS1,62.7,60.0,5.64,5.59,3.52,2695
19262,0.78,Ideal,E,VS2,62.1,54.0,5.92,5.94,3.68,3159
9794,1.21,Premium,I,SI2,59.9,58.0,6.94,6.91,4.15,4879
7193,0.5,Very Good,E,SI2,58.0,63.0,5.22,5.19,3.02,1009
21232,0.41,Very Good,E,VVS1,60.0,61.0,4.78,4.86,2.89,1057
1166,1.0,Good,I,VS1,63.7,56.0,6.34,6.32,4.03,5018
2263,0.41,Very Good,D,VVS1,61.9,60.0,4.71,4.75,2.93,1376
3539,0.3,Ideal,G,IF,62.1,55.0,4.32,4.34,2.69,863
1171,1.06,Ideal,F,SI1,61.7,55.1,6.56,6.58,4.06,6249
14823,0.35,Ideal,G,IF,60.2,57.0,4.6,4.64,2.78,959
9529,0.58,Ideal,F,VS1,62.2,55.0,5.34,5.37,3.33,1899
175,1.0,Fair,F,VS2,68.3,58.0,5.98,5.95,4.08,4312
19742,0.33,Premium,I,VVS2,61.0,59.0,4.41,4.44,2.7,579
26279,0.36,Ideal,H,VVS2,62.3,57.0,4.52,4.57,2.83,726
857,2.04,Ideal,I,SI2,62.8,57.0,8.11,8.07,5.08,10282
14764,0.72,Very Good,I,VS2,63.3,55.0,5.7,5.74,3.62,2337
5620,0.24,Ideal,F,VVS2,60.7,56.0,3.98,4.03,2.43,552
3543,0.38,Premium,F,VS1,60.2,58.0,4.73,4.71,2.84,1117
10229,1.13,Good,F,SI2,64.0,58.0,6.58,6.52,4.19,4025
14068,1.2,Good,D,SI2,62.2,65.0,6.75,6.7,4.18,6344
3860,2.34,Ideal,H,I1,62.4,55.0,8.51,8.44,5.29,11221
23115,0.37,Ideal,E,VS1,61.4,55.0,4.62,4.66,2.85,1087
17819,0.64,Ideal,G,VVS2,,54.0,5.53,5.56,3.42,2587
12679,1.02,Ideal,J,VVS2,62.1,57.0,6.46,6.43,4.0,3936
26526,0.73,Ideal,H,VS2,62.0,54.0,5.79,5.83,3.6,2583
17519,0.33,Premium,E,VVS1,60.1,58.0,4.47,4.51,2.7,984
5569,1.0,Very Good,E,SI1,63.3,57.0,6.28,6.32,3.99,5113
7682,0.42,Very Good,E,VS2,62.8,59.0,4.76,4.8,3.0,958
18645,0.73,Ideal,D,SI1,61.9,56.0,5.8,5.77,3.58,3189
14378,0.32,Ideal,H,VS2,62.2,57.0,4.36,4.38,2.72,505
844,0.3,Ideal,E,VVS2,61.8,56.0,4.31,4.33,2.67,789
25299,2.14,Very Good,I,VS2,62.8,59.0,8.16,8.21,5.14,15931
7788,1.11,Premium,G,VS2,61.0,59.0,6.7,6.67,4.08,5346
11057,0.31,Very Good,F,VS1,61.0,57.5,4.37,4.39,2.67,679
23899,1.2,Premium,J,SI1,58.5,61.0,6.95,6.89,4.05,4778
10698,1.2,Ideal,G,SI1,60.5,56.0,6.84,6.87,4.15,5996
11048,0.4,Very Good,I,SI1,63.2,55.0,4.72,4.68,2.97,765
6093,0.53,Very Good,E,SI2,58.3,62.0,5.3,5.36,3.11,1160
26845,1.01,Good,G,VS2,63.6,60.0,6.35,6.3,4.02,5701
8824,0.96,Premium,E,SI2,60.4,56.0,6.32,6.23,3.79,2961
19028,1.0,Good,J,VVS2,63.7,57.0,6.34,6.31,4.03,3265
13116,0.62,Ideal,G,VVS2,61.6,56.0,5.45,5.48,3.37,2861
12881,1.06,Very Good,G,IF,61.2,57.0,6.52,6.56,4.0,8415
7395,0.31,Ideal,F,VS1,62.1,56.0,4.35,4.32,2.69,872
23342,0.3,Ideal,F,IF,62.2,56.0,4.31,4.34,2.69,886
11488,0.32,Ideal,G,VS2,61.8,57.0,4.4,4.37,2.71,720
2187,1.7,Premium,I,VS2,61.3,59.0,7.69,7.59,4.68,9330
13966,0.57,Ideal,G,VS1,60.3,57.0,5.4,5.42,3.26,1876
12190,1.51,Ideal,H,VS2,62.5,55.0,7.29,7.34,4.57,10763
7966,0.31,Ideal,F,VVS1,62.4,55.0,4.34,4.32,2.7,985
23489,0.71,Ideal,F,VS1,61.8,55.0,5.71,5.73,3.54,3710
23432,0.91,Premium,H,VS2,61.8,60.0,6.22,6.18,3.83,4238
23467,0.38,Ideal,E,VVS2,59.9,61.0,4.71,4.74,2.83,1008
6838,0.8,Premium,I,SI1,,60.0,6.01,5.95,3.64,2507
3580,0.31,Ideal,F,VS2,62.6,57.0,4.33,4.27,2.69,802
2616,0.3,Good,H,SI2,63.2,55.0,4.26,4.29,2.7,378
22451,0.9,Ideal,G,SI1,62.4,57.0,6.15,6.19,3.85,4059
4697,2.54,Very Good,I,SI2,62.4,60.0,8.58,8.73,5.4,17996
24368,0.35,Ideal,E,VS2,61.5,55.0,4.52,4.56,2.79,767
11030,0.51,Ideal,G,VS1,62.7,56.0,5.08,5.1,3.19,1656
6480,0.31,Ideal,F,IF,61.4,56.0,4.38,4.41,2.7,1061
4984,0.52,Ideal,H,VVS1,62.4,55.0,5.11,5.15,3.2,1695
